country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count
Austria,AUT,Europe,8901064,cases,702,2020-32,17.132999,22011
Austria,AUT,Europe,8901064,cases,1362,2020-33,23.188000,23373
Austria,AUT,Europe,8901064,cases,1866,2020-34,36.264999,25239
Austria,AUT,Europe,8901064,cases,1979,2020-35,43.196999,27218
Austria,AUT,Europe,8901064,cases,1976,2020-36,44.432999,29194
Austria,AUT,Europe,8901064,cases,4141,2020-37,68.722000,33335
Austria,AUT,Europe,8901064,cases,5222,2020-38,105.190002,38557
Austria,AUT,Europe,8901064,cases,4909,2020-39,113.818001,43466
Austria,AUT,Europe,8901064,cases,5152,2020-40,113.030998,48618
Austria,AUT,Europe,8901064,cases,7365,2020-41,140.623993,55983
Austria,AUT,Europe,8901064,cases,9574,2020-42,190.302994,65557
Austria,AUT,Europe,8901064,cases,16979,2020-43,298.312988,82536
Austria,AUT,Europe,8901064,cases,28574,2020-44,511.769989,111110
Austria,AUT,Europe,8901064,cases,41398,2020-45,786.107971,152508
Austria,AUT,Europe,8901064,cases,50986,2020-46,1037.897949,203494
Austria,AUT,Europe,8901064,cases,42630,2020-47,1051.739014,246124
Austria,AUT,Europe,8901064,cases,32058,2020-48,839.091003,278182
Austria,AUT,Europe,8901064,cases,22794,2020-49,616.241028,300976
Austria,AUT,Europe,8901064,cases,19060,2020-50,470.213013,320036
Austria,AUT,Europe,8901064,cases,16186,2020-51,395.975006,336222
Austria,AUT,Europe,8901064,cases,15164,2020-52,352.204987,351386
Austria,AUT,Europe,8901064,cases,13188,2020-53,318.523987,364574
Austria,AUT,Europe,8901064,cases,15133,2021-1,318.174988,379707
Austria,AUT,Europe,8901064,cases,11406,2021-2,298.154999,391113
Austria,AUT,Europe,8901064,cases,10421,2021-3,245.218002,401534
Austria,AUT,Europe,8901064,cases,9451,2021-4,223.253998,410985
Austria,AUT,Europe,8901064,cases,10467,2021-5,223.770996,421452
Austria,AUT,Europe,8901064,cases,8442,2021-6,212.434998,429894
Austria,AUT,Europe,8901064,cases,11848,2021-7,227.949997,441742
Austria,AUT,Europe,8901064,cases,14370,2021-8,294.549011,456112
Austria,AUT,Europe,8901064,cases,15708,2021-9,337.915009,471820
Austria,AUT,Europe,8901064,cases,18851,2021-10,388.256989,490671
Austria,AUT,Europe,8901064,cases,20991,2021-11,447.609009,511662
Austria,AUT,Europe,8901064,cases,21849,2021-12,481.290985,533511
Austria,AUT,Europe,8901064,cases,21900,2021-13,491.502991,555411
Austria,AUT,Europe,8901064,cases,18533,2021-14,454.248993,573944
Austria,AUT,Europe,8901064,cases,16316,2021-15,391.515015,590260
Austria,AUT,Europe,8901064,deaths,0,2020-1,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-2,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-3,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-4,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-5,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-6,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-7,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-8,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-9,0.000000,0
Austria,AUT,Europe,8901064,deaths,0,2020-10,0.000000,0
Austria,AUT,Europe,8901064,deaths,1,2020-11,0.112000,1
Austria,AUT,Europe,8901064,deaths,15,2020-12,1.798000,16
Austria,AUT,Europe,8901064,deaths,70,2020-13,9.549000,86
Austria,AUT,Europe,8901064,deaths,118,2020-14,21.121000,204
Austria,AUT,Europe,8901064,deaths,146,2020-15,29.659000,350
Austria,AUT,Europe,8901064,deaths,102,2020-16,27.862000,452
Austria,AUT,Europe,8901064,deaths,90,2020-17,21.570000,542
Austria,AUT,Europe,8901064,deaths,56,2020-18,16.403000,598
Austria,AUT,Europe,8901064,deaths,20,2020-19,8.538000,618
Austria,AUT,Europe,8901064,deaths,11,2020-20,3.483000,629
Austria,AUT,Europe,8901064,deaths,11,2020-21,2.472000,640
Austria,AUT,Europe,8901064,deaths,28,2020-22,4.381000,668
Austria,AUT,Europe,8901064,deaths,4,2020-23,3.595000,672
Austria,AUT,Europe,8901064,deaths,5,2020-24,1.011000,677
Austria,AUT,Europe,8901064,deaths,13,2020-25,2.022000,690
Austria,AUT,Europe,8901064,deaths,12,2020-26,2.809000,702
Austria,AUT,Europe,8901064,deaths,4,2020-27,1.798000,706
Austria,AUT,Europe,8901064,deaths,2,2020-28,0.674000,708
Austria,AUT,Europe,8901064,deaths,2,2020-29,0.449000,710
Austria,AUT,Europe,8901064,deaths,2,2020-30,0.449000,712
Austria,AUT,Europe,8901064,deaths,6,2020-31,0.899000,718
Austria,AUT,Europe,8901064,deaths,3,2020-32,1.011000,721
Austria,AUT,Europe,8901064,deaths,7,2020-33,1.123000,728
Austria,AUT,Europe,8901064,deaths,4,2020-34,1.236000,732
Austria,AUT,Europe,8901064,deaths,1,2020-35,0.562000,733
Austria,AUT,Europe,8901064,deaths,3,2020-36,0.449000,736
Austria,AUT,Europe,8901064,deaths,20,2020-37,2.584000,756
Austria,AUT,Europe,8901064,deaths,10,2020-38,3.370000,766
Austria,AUT,Europe,8901064,deaths,21,2020-39,3.483000,787
Austria,AUT,Europe,8901064,deaths,26,2020-40,5.280000,813
Austria,AUT,Europe,8901064,deaths,51,2020-41,8.651000,864
Austria,AUT,Europe,8901064,deaths,46,2020-42,10.898000,910
Austria,AUT,Europe,8901064,deaths,74,2020-43,13.482000,984
Austria,AUT,Europe,8901064,deaths,130,2020-44,22.919001,1114
Austria,AUT,Europe,8901064,deaths,221,2020-45,39.432999,1335
Austria,AUT,Europe,8901064,deaths,344,2020-46,63.476002,1679
Austria,AUT,Europe,8901064,deaths,520,2020-47,97.067001,2199
Austria,AUT,Europe,8901064,deaths,705,2020-48,137.623993,2904
Austria,AUT,Europe,8901064,deaths,828,2020-49,172.227005,3732
Austria,AUT,Europe,8901064,deaths,668,2020-50,168.070007,4400
Austria,AUT,Europe,8901064,deaths,816,2020-51,166.722000,5216
Austria,AUT,Europe,8901064,deaths,656,2020-52,165.373001,5872
Austria,AUT,Europe,8901064,deaths,381,2020-53,116.502998,6253
Austria,AUT,Europe,8901064,deaths,378,2021-1,85.271004,6631
Austria,AUT,Europe,8901064,deaths,383,2021-2,85.495003,7014
Austria,AUT,Europe,8901064,deaths,348,2021-3,82.125000,7362
Austria,AUT,Europe,8901064,deaths,291,2021-4,71.789001,7653
Austria,AUT,Europe,8901064,deaths,287,2021-5,64.935997,7940
Austria,AUT,Europe,8901064,deaths,161,2021-6,50.331001,8101
Austria,AUT,Europe,8901064,deaths,157,2021-7,35.726002,8258
Austria,AUT,Europe,8901064,deaths,156,2021-8,35.164001,8414
Austria,AUT,Europe,8901064,deaths,124,2021-9,31.457001,8538
Austria,AUT,Europe,8901064,deaths,131,2021-10,28.648001,8669
Austria,AUT,Europe,8901064,deaths,167,2021-11,33.479000,8836
Austria,AUT,Europe,8901064,deaths,170,2021-12,37.861000,9006
Austria,AUT,Europe,8901064,deaths,183,2021-13,39.658001,9189
Austria,AUT,Europe,8901064,deaths,222,2021-14,45.500000,9411
Austria,AUT,Europe,8901064,deaths,239,2021-15,51.792000,9650
France,FRA,Europe,67320216,cases,0,2020-1,0.000000,0
France,FRA,Europe,67320216,cases,0,2020-2,0.000000,0
France,FRA,Europe,67320216,cases,0,2020-3,0.000000,0
France,FRA,Europe,67320216,cases,3,2020-4,0.004000,3
France,FRA,Europe,67320216,cases,3,2020-5,0.009000,6
France,FRA,Europe,67320216,cases,5,2020-6,0.012000,11
France,FRA,Europe,67320216,cases,1,2020-7,0.009000,12
France,FRA,Europe,67320216,cases,0,2020-8,0.001000,12
France,FRA,Europe,67320216,cases,118,2020-9,0.175000,130
France,FRA,Europe,67320216,cases,996,2020-10,1.655000,1126
France,FRA,Europe,67320216,cases,4297,2020-11,7.862000,5423
France,FRA,Europe,67320216,cases,10595,2020-12,22.121000,16018
France,FRA,Europe,67320216,cases,24156,2020-13,51.619999,40174
France,FRA,Europe,67320216,cases,30304,2020-14,80.897003,70478
France,FRA,Europe,67320216,cases,24925,2020-15,82.039001,95403
France,FRA,Europe,67320216,cases,17203,2020-16,62.578999,112606
France,FRA,Europe,67320216,cases,11969,2020-17,43.333000,124575
France,FRA,Europe,67320216,cases,6712,2020-18,27.749001,131287
France,FRA,Europe,67320216,cases,7776,2020-19,21.521000,139063
France,FRA,Europe,67320216,cases,3348,2020-20,16.524000,142411
France,FRA,Europe,67320216,cases,2510,2020-21,8.702000,144921
France,FRA,Europe,67320216,cases,6832,2020-22,13.877000,151753
France,FRA,Europe,67320216,cases,2224,2020-23,13.452000,153977
France,FRA,Europe,67320216,cases,3243,2020-24,8.121000,157220
France,FRA,Europe,67320216,cases,3157,2020-25,9.507000,160377
France,FRA,Europe,67320216,cases,2559,2020-26,8.491000,162936
France,FRA,Europe,67320216,cases,4024,2020-27,9.779000,166960
France,FRA,Europe,67320216,cases,3792,2020-28,11.610000,170752
France,FRA,Europe,67320216,cases,3922,2020-29,11.459000,174674
France,FRA,Europe,67320216,cases,5854,2020-30,14.522000,180528
France,FRA,Europe,67320216,cases,7391,2020-31,19.674999,187919
France,FRA,Europe,67320216,cases,10002,2020-32,25.836000,197921
France,FRA,Europe,67320216,cases,20615,2020-33,45.480000,218536
France,FRA,Europe,67320216,cases,24363,2020-34,66.811996,242899
France,FRA,Europe,67320216,cases,35044,2020-35,88.245003,277943
France,FRA,Europe,67320216,cases,46834,2020-36,121.625000,324777
France,FRA,Europe,67320216,cases,56317,2020-37,153.223999,381094
France,FRA,Europe,67320216,cases,72669,2020-38,191.600998,453763
France,FRA,Europe,67320216,cases,84806,2020-39,233.919006,538569
France,FRA,Europe,67320216,cases,80601,2020-40,245.701996,619170
France,FRA,Europe,67320216,cases,115804,2020-41,291.747009,734974
France,FRA,Europe,67320216,cases,162060,2020-42,412.750000,897034
France,FRA,Europe,67320216,cases,241473,2020-43,599.422974,1138507
France,FRA,Europe,67320216,cases,275408,2020-44,767.794983,1413915
France,FRA,Europe,67320216,cases,373409,2020-45,963.776978,1787324
France,FRA,Europe,67320216,cases,194503,2020-46,843.598022,1981827
France,FRA,Europe,67320216,cases,158381,2020-47,524.187012,2140208
France,FRA,Europe,67320216,cases,78275,2020-48,351.537994,2218483
France,FRA,Europe,67320216,cases,74014,2020-49,226.216003,2292497
France,FRA,Europe,67320216,cases,84355,2020-50,235.246994,2376852
France,FRA,Europe,67320216,cases,96502,2020-51,268.652008,2473354
France,FRA,Europe,67320216,cases,89292,2020-52,275.984985,2562646
France,FRA,Europe,67320216,cases,93082,2020-53,270.904999,2655728
France,FRA,Europe,67320216,cases,127528,2021-1,327.701996,2783256
France,FRA,Europe,67320216,cases,127733,2021-2,379.174011,2910989
France,FRA,Europe,67320216,cases,142628,2021-3,401.604004,3053617
France,FRA,Europe,67320216,cases,143497,2021-4,425.020996,3197114
France,FRA,Europe,67320216,cases,139934,2021-5,421.019012,3337048
France,FRA,Europe,67320216,cases,128115,2021-6,398.170013,3465163
France,FRA,Europe,67320216,cases,140018,2021-7,398.295013,3605181
France,FRA,Europe,67320216,cases,150787,2021-8,431.972992,3755968
France,FRA,Europe,67320216,cases,148265,2021-9,444.222992,3904233
France,FRA,Europe,67320216,cases,167429,2021-10,468.944000,4071662
France,FRA,Europe,67320216,cases,210941,2021-11,562.044983,4282603
France,FRA,Europe,67320216,cases,262986,2021-12,703.989014,4545589
France,FRA,Europe,67320216,cases,276881,2021-13,801.939026,4822470
France,FRA,Europe,67320216,cases,236210,2021-14,762.164978,5058680
France,FRA,Europe,67320216,cases,230846,2021-15,693.783020,5289526
France,FRA,Europe,67320216,deaths,0,2020-1,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-2,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-3,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-4,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-5,0.000000,0
France,FRA,Europe,67320216,deaths,0,2020-6,0.000000,0
France,FRA,Europe,67320216,deaths,1,2020-7,0.015000,1
France,FRA,Europe,67320216,deaths,0,2020-8,0.015000,1
France,FRA,Europe,67320216,deaths,1,2020-9,0.015000,2
France,FRA,Europe,67320216,deaths,17,2020-10,0.267000,19
France,FRA,Europe,67320216,deaths,108,2020-11,1.857000,127
France,FRA,Europe,67320216,deaths,547,2020-12,9.730000,674
France,FRA,Europe,67320216,deaths,1932,2020-13,36.824001,2606
France,FRA,Europe,67320216,deaths,5472,2020-14,109.982002,8078
France,FRA,Europe,67320216,deaths,6315,2020-15,175.089005,14393
France,FRA,Europe,67320216,deaths,5325,2020-16,172.904999,19718
France,FRA,Europe,67320216,deaths,3138,2020-17,125.712997,22856
France,FRA,Europe,67320216,deaths,2039,2020-18,76.901001,24895
France,FRA,Europe,67320216,deaths,1485,2020-19,52.347000,26380
France,FRA,Europe,67320216,deaths,1331,2020-20,41.830002,27711
France,FRA,Europe,67320216,deaths,656,2020-21,29.516001,28367
France,FRA,Europe,67320216,deaths,435,2020-22,16.205999,28802
France,FRA,Europe,67320216,deaths,353,2020-23,11.705000,29155
France,FRA,Europe,67320216,deaths,252,2020-24,8.987000,29407
France,FRA,Europe,67320216,deaths,233,2020-25,7.204000,29640
France,FRA,Europe,67320216,deaths,138,2020-26,5.511000,29778
France,FRA,Europe,67320216,deaths,115,2020-27,3.758000,29893
France,FRA,Europe,67320216,deaths,111,2020-28,3.357000,30004
France,FRA,Europe,67320216,deaths,148,2020-29,3.847000,30152
France,FRA,Europe,67320216,deaths,40,2020-30,2.793000,30192
France,FRA,Europe,67320216,deaths,73,2020-31,1.679000,30265
France,FRA,Europe,67320216,deaths,59,2020-32,1.961000,30324
France,FRA,Europe,67320216,deaths,86,2020-33,2.154000,30410
France,FRA,Europe,67320216,deaths,103,2020-34,2.807000,30513
France,FRA,Europe,67320216,deaths,93,2020-35,2.911000,30606
France,FRA,Europe,67320216,deaths,95,2020-36,2.793000,30701
France,FRA,Europe,67320216,deaths,215,2020-37,4.605000,30916
France,FRA,Europe,67320216,deaths,369,2020-38,8.675000,31285
France,FRA,Europe,67320216,deaths,442,2020-39,12.047000,31727
France,FRA,Europe,67320216,deaths,503,2020-40,14.037000,32230
France,FRA,Europe,67320216,deaths,500,2020-41,14.899000,32730
France,FRA,Europe,67320216,deaths,747,2020-42,18.523001,33477
France,FRA,Europe,67320216,deaths,1284,2020-43,30.169001,34761
France,FRA,Europe,67320216,deaths,2258,2020-44,52.613998,37019
France,FRA,Europe,67320216,deaths,3420,2020-45,84.343002,40439
France,FRA,Europe,67320216,deaths,4109,2020-46,111.838997,44548
France,FRA,Europe,67320216,deaths,4184,2020-47,123.186996,48732
France,FRA,Europe,67320216,deaths,3593,2020-48,115.523003,52325
France,FRA,Europe,67320216,deaths,2830,2020-49,95.410004,55155
France,FRA,Europe,67320216,deaths,2756,2020-50,82.976997,57911
France,FRA,Europe,67320216,deaths,2638,2020-51,80.125000,60549
France,FRA,Europe,67320216,deaths,2560,2020-52,77.212997,63109
France,FRA,Europe,67320216,deaths,1928,2020-53,66.666000,65037
France,FRA,Europe,67320216,deaths,2713,2021-1,68.939003,67750
France,FRA,Europe,67320216,deaths,2533,2021-2,77.926003,70283
France,FRA,Europe,67320216,deaths,2766,2021-3,78.712997,73049
France,FRA,Europe,67320216,deaths,3008,2021-4,85.768997,76057
France,FRA,Europe,67320216,deaths,2908,2021-5,87.878998,78965
France,FRA,Europe,67320216,deaths,2849,2021-6,85.516998,81814
France,FRA,Europe,67320216,deaths,2492,2021-7,79.336998,84306
France,FRA,Europe,67320216,deaths,2148,2021-8,68.924004,86454
France,FRA,Europe,67320216,deaths,2146,2021-9,63.785000,88600
France,FRA,Europe,67320216,deaths,1855,2021-10,59.431999,90455
France,FRA,Europe,67320216,deaths,1850,2021-11,55.035000,92305
France,FRA,Europe,67320216,deaths,2318,2021-12,61.912998,94623
France,FRA,Europe,67320216,deaths,2055,2021-13,64.958000,96678
France,FRA,Europe,67320216,deaths,2100,2021-14,61.720001,98778
France,FRA,Europe,67320216,deaths,1984,2021-15,60.665001,100762
Portugal,PRT,Europe,10295909,cases,30,2020-10,0.000000,30
Portugal,PRT,Europe,10295909,cases,215,2020-11,2.380000,245
Portugal,PRT,Europe,10295909,cases,1355,2020-12,15.249000,1600
Portugal,PRT,Europe,10295909,cases,4362,2020-13,55.527000,5962
Portugal,PRT,Europe,10295909,cases,5316,2020-14,93.998001,11278
Portugal,PRT,Europe,10295909,cases,5307,2020-15,103.177002,16585
Portugal,PRT,Europe,10295909,cases,3621,2020-16,86.713997,20206
Portugal,PRT,Europe,10295909,cases,3640,2020-17,70.523003,23846
Portugal,PRT,Europe,10295909,cases,1678,2020-18,51.652000,25524
Portugal,PRT,Europe,10295909,cases,2057,2020-19,36.277000,27581
Portugal,PRT,Europe,10295909,cases,1455,2020-20,34.111000,29036
Portugal,PRT,Europe,10295909,cases,1587,2020-21,29.546000,30623
Portugal,PRT,Europe,10295909,cases,1877,2020-22,33.644001,32500
Portugal,PRT,Europe,10295909,cases,1993,2020-23,37.588001,34493
Portugal,PRT,Europe,10295909,cases,2197,2020-24,40.695999,36690
Portugal,PRT,Europe,10295909,cases,2443,2020-25,45.066002,39133
Portugal,PRT,Europe,10295909,cases,2513,2020-26,48.136002,41646
Portugal,PRT,Europe,10295909,cases,2251,2020-27,46.271000,43897
Portugal,PRT,Europe,10295909,cases,2615,2020-28,47.261002,46512
Portugal,PRT,Europe,10295909,cases,2124,2020-29,46.028000,48636
Portugal,PRT,Europe,10295909,cases,1528,2020-30,35.470001,50164
Portugal,PRT,Europe,10295909,cases,1299,2020-31,27.458000,51463
Portugal,PRT,Europe,10295909,cases,1205,2020-32,24.320000,52668
Portugal,PRT,Europe,10295909,cases,1434,2020-33,25.632000,54102
Portugal,PRT,Europe,10295909,cases,1495,2020-34,28.448000,55597
Portugal,PRT,Europe,10295909,cases,2171,2020-35,35.605999,57768
Portugal,PRT,Europe,10295909,cases,2490,2020-36,45.270000,60258
Portugal,PRT,Europe,10295909,cases,3725,2020-37,60.363998,63983
Portugal,PRT,Europe,10295909,cases,4594,2020-38,80.799004,68577
Portugal,PRT,Europe,10295909,cases,5027,2020-39,93.445000,73604
Portugal,PRT,Europe,10295909,cases,4643,2020-40,93.920998,78247
Portugal,PRT,Europe,10295909,cases,8417,2020-41,126.846001,86664
Portugal,PRT,Europe,10295909,cases,13247,2020-42,210.414001,99911
Portugal,PRT,Europe,10295909,cases,18775,2020-43,311.016998,118686
Portugal,PRT,Europe,10295909,cases,25655,2020-44,431.531006,144341
Portugal,PRT,Europe,10295909,cases,34983,2020-45,588.952026,179324
Portugal,PRT,Europe,10295909,cases,37977,2020-46,708.630981,217301
Portugal,PRT,Europe,10295909,cases,43457,2020-47,790.935974,260758
Portugal,PRT,Europe,10295909,cases,34041,2020-48,752.706970,294799
Portugal,PRT,Europe,10295909,cases,27675,2020-49,599.422974,322474
Portugal,PRT,Europe,10295909,cases,26270,2020-50,523.945984,348744
Portugal,PRT,Europe,10295909,cases,25377,2020-51,501.626007,374121
Portugal,PRT,Europe,10295909,cases,22545,2020-52,465.446991,396666
Portugal,PRT,Europe,10295909,cases,34957,2020-53,558.494019,431623
Portugal,PRT,Europe,10295909,cases,57670,2021-1,899.648987,489293
Portugal,PRT,Europe,10295909,cases,67210,2021-2,1212.909058,556503
Portugal,PRT,Europe,10295909,cases,86610,2021-3,1493.990967,643113
Portugal,PRT,Europe,10295909,cases,83208,2021-4,1649.374023,726321
Portugal,PRT,Europe,10295909,cases,41598,2021-5,1212.189941,767919
Portugal,PRT,Europe,10295909,cases,19140,2021-6,589.924011,787059
Portugal,PRT,Europe,10295909,cases,10466,2021-7,287.550995,797525
Portugal,PRT,Europe,10295909,cases,7431,2021-8,173.826004,804956
Portugal,PRT,Europe,10295909,cases,5503,2021-9,125.623001,810459
Portugal,PRT,Europe,10295909,cases,4054,2021-10,92.822998,814513
Portugal,PRT,Europe,10295909,cases,3265,2021-11,71.085999,817778
Portugal,PRT,Europe,10295909,cases,2938,2021-12,60.247002,820716
Portugal,PRT,Europe,10295909,cases,2778,2021-13,55.516998,823494
Portugal,PRT,Europe,10295909,cases,4271,2021-14,68.463997,827765
Portugal,PRT,Europe,10295909,cases,3456,2021-15,75.049004,831221
Portugal,PRT,Europe,10295909,deaths,0,2020-10,0.000000,0
Portugal,PRT,Europe,10295909,deaths,0,2020-11,0.000000,0
Portugal,PRT,Europe,10295909,deaths,14,2020-12,1.360000,14
Portugal,PRT,Europe,10295909,deaths,105,2020-13,11.558000,119
Portugal,PRT,Europe,10295909,deaths,176,2020-14,27.292000,295
Portugal,PRT,Europe,10295909,deaths,209,2020-15,37.393002,504
Portugal,PRT,Europe,10295909,deaths,210,2020-16,40.695999,714
Portugal,PRT,Europe,10295909,deaths,214,2020-17,41.181000,928
Portugal,PRT,Europe,10295909,deaths,135,2020-18,33.896999,1063
Portugal,PRT,Europe,10295909,deaths,72,2020-19,20.105000,1135
Portugal,PRT,Europe,10295909,deaths,83,2020-20,15.055000,1218
Portugal,PRT,Europe,10295909,deaths,98,2020-21,17.580000,1316
Portugal,PRT,Europe,10295909,deaths,94,2020-22,18.648001,1410
Portugal,PRT,Europe,10295909,deaths,69,2020-23,15.832000,1479
Portugal,PRT,Europe,10295909,deaths,38,2020-24,10.392000,1517
Portugal,PRT,Europe,10295909,deaths,13,2020-25,4.953000,1530
Portugal,PRT,Europe,10295909,deaths,34,2020-26,4.565000,1564
Portugal,PRT,Europe,10295909,deaths,50,2020-27,8.159000,1614
Portugal,PRT,Europe,10295909,deaths,46,2020-28,9.324000,1660
Portugal,PRT,Europe,10295909,deaths,29,2020-29,7.284000,1689
Portugal,PRT,Europe,10295909,deaths,28,2020-30,5.536000,1717
Portugal,PRT,Europe,10295909,deaths,21,2020-31,4.759000,1738
Portugal,PRT,Europe,10295909,deaths,18,2020-32,3.788000,1756
Portugal,PRT,Europe,10295909,deaths,22,2020-33,3.885000,1778
Portugal,PRT,Europe,10295909,deaths,18,2020-34,3.885000,1796
Portugal,PRT,Europe,10295909,deaths,23,2020-35,3.982000,1819
Portugal,PRT,Europe,10295909,deaths,21,2020-36,4.274000,1840
Portugal,PRT,Europe,10295909,deaths,27,2020-37,4.662000,1867
Portugal,PRT,Europe,10295909,deaths,45,2020-38,6.993000,1912
Portugal,PRT,Europe,10295909,deaths,41,2020-39,8.353000,1953
Portugal,PRT,Europe,10295909,deaths,42,2020-40,8.061000,1995
Portugal,PRT,Europe,10295909,deaths,85,2020-41,12.335000,2080
Portugal,PRT,Europe,10295909,deaths,101,2020-42,18.065001,2181
Portugal,PRT,Europe,10295909,deaths,135,2020-43,22.922001,2316
Portugal,PRT,Europe,10295909,deaths,228,2020-44,35.257000,2544
Portugal,PRT,Europe,10295909,deaths,352,2020-45,56.333000,2896
Portugal,PRT,Europe,10295909,deaths,485,2020-46,81.293999,3381
Portugal,PRT,Europe,10295909,deaths,516,2020-47,97.223000,3897
Portugal,PRT,Europe,10295909,deaths,530,2020-48,101.594002,4427
Portugal,PRT,Europe,10295909,deaths,536,2020-49,103.536003,4963
Portugal,PRT,Europe,10295909,deaths,596,2020-50,109.946999,5559
Portugal,PRT,Europe,10295909,deaths,575,2020-51,113.734001,6134
Portugal,PRT,Europe,10295909,deaths,543,2020-52,108.586998,6677
Portugal,PRT,Europe,10295909,deaths,519,2020-53,103.148003,7196
Portugal,PRT,Europe,10295909,deaths,729,2021-1,121.212997,7925
Portugal,PRT,Europe,10295909,deaths,1103,2021-2,177.934998,9028
Portugal,PRT,Europe,10295909,deaths,1693,2021-3,271.563995,10721
Portugal,PRT,Europe,10295909,deaths,2036,2021-4,362.183014,12757
Portugal,PRT,Europe,10295909,deaths,1597,2021-5,352.859009,14354
Portugal,PRT,Europe,10295909,deaths,1057,2021-6,257.772003,15411
Portugal,PRT,Europe,10295909,deaths,551,2021-7,156.179001,15962
Portugal,PRT,Europe,10295909,deaths,389,2021-8,91.297997,16351
Portugal,PRT,Europe,10295909,deaths,214,2021-9,58.567001,16565
Portugal,PRT,Europe,10295909,deaths,129,2021-10,33.313999,16694
Portugal,PRT,Europe,10295909,deaths,90,2021-11,21.271000,16784
Portugal,PRT,Europe,10295909,deaths,59,2021-12,14.472000,16843
Portugal,PRT,Europe,10295909,deaths,42,2021-13,9.810000,16885
Portugal,PRT,Europe,10295909,deaths,33,2021-14,7.284000,16918
Portugal,PRT,Europe,10295909,deaths,28,2021-15,5.925000,16946
